tm_id,tm_name,understat_id,understat_name
246291,Diego Llorente,2163,Diego Llorente
63833,Jiloan Hamad,2689,Jiloan Hamad
74960,Martin Dúbravka,6532,Martin Dubravka
296308,Anvar Gazimagomedov,2949,Anvar Gazimagomedov
73951,Kehinde Fatai,5440,Kehinde Fatai
68033,Steven Zuber,254,Steven Zuber
132091,Sergey Tkachev,2880,Sergey Tkachev
123261,Vlad Chiricheș,1395,Vlad Chiriches
44514,Federico Piovaccari,4133,Federico Piovaccari
55282,Ciprian Tatarusanu,1416,Ciprian Tatarusanu
52477,Sergey Parshivlyuk,2828,Sergey Parshivlyuk
35075,Jakub Wawrzyniak,4613,Jakub Wawrzyniak
74687,Dominik Furman,1850,Dominik Furman
42401,Artur Jędrzejczyk,3111,Artur Jedrzejczyk
29258,Edgar Manucharyan,2799,Edgar Manucharyan
38810,Denis Tumasyan,2901,Denis Tumasyan
51892,Andrey Gorbanets,3124,Andrey Gorbanets
59189,Aleksandr Shchanitsin,4619,Aleksandr Shchanitsin
60206,Nikolay Safronidi,2914,Nikolay Safronidi
162652,Filip Malbasic,8738,Filip Malbasic
99977,Marko Scepovic,4636,Marko Scepovic
91423,Vaclav Kadlec,292,Vaclav Kadlec
62008,Stefan Johansen,6838,Stefan Johansen
156556,Ventsislav Hristov,6023,Ventsislav Hristov
96844,Gheorghe Grozav,2860,Gheorghe Grozav
53742,Damian Zbozien,4653,Damian Zbozien
166277,Roman Zobnin,2750,Roman Zobnin
104697,Alisher Dzhalilov,2973,Alisher Dzhalilov
151197,Chisamba Lungu,2795,Chisamba Lungu
167798,Andrew Hjulsager,5032,Andrew Hjulsager
140804,Jordan Lukaku,1563,Jordan Lukaku
168157,Leander Dendoncker,7236,Leander Dendoncker
87262,Maksim Bordachev,4604,Maksim Bordachev
180337,Sardar Azmoun,2774,Sardar Azmoun
86100,Vagiz Galiulin,3117,Vagiz Galiulin
205657,Rúnar Alex Rúnarsson,6875,Rúnar Alex Rúnarsson
167105,Lukas Lerager,6021,Lukas Lerager
52956,Gerson Acevedo,2874,Gerson Acevedo
70211,Kantemir Berkhamov,5374,Kantemir Berkhamov
195810,Bastos,1595,Bastos
203348,Chancel Mbemba,849,Chancel Mbemba
249565,Youri Tielemans,5956,Youri Tielemans
80941,Janusz Gol,2837,Janusz Gol
203378,Zakaria Bakkali,2538,Zakaria Bakkali
74996,Izet Hajrovic,2136,Izet Hajrovic
51356,Raúl Bobadilla,273,Raúl Bobadilla
5461,Florent Malouda,4737,Florent Malouda
251106,Enes Ünal,6219,Enes Ünal
170527,Timo Werner,65,Timo Werner
168989,Silvan Widmer,1139,Silvan Widmer
134578,Ondrej Vanek,5489,Ondrej Vanek
171167,Jairo Samperio,46,Jairo Samperio
234803,Andrew Robertson,1688,Andrew Robertson
100189,Azim Fatullaev,4674,Azim Fatullaev
256380,Artem Kulishev,6780,Artem Kulishev
125103,Marvin Ducksch,4329,Marvin Ducksch
37287,Tarik Elyounoussi,78,Tarik Elyounoussi
88684,Giulio Donati,193,Giulio Donati
51069,Stefan Kutschke,4297,Stefan Kutschke
85906,Danny da Costa,249,Danny da Costa
25066,Aleksandr Dantsev,2797,Aleksandr Dantsev
70074,Artur Nigmatullin,5933,Artur Nigmatullin
213268,Alireza Jahanbakhsh,6842,Alireza Jahanbakhsh
157490,Michael Hector,5274,Michael Hector
182910,Hervin Ongenda,3598,Hervin Ongenda
106181,Jacques Zoua,3378,Jacques Zoua
124732,John Brooks,22,John Brooks
16474,Alexander Baumjohann,34,Alexander Baumjohann
2334,Marcel Ndjeng,4237,Marcel Ndjeng
35872,Änis Ben-Hatira,2648,Änis Ben-Hatira
37013,Sami Allagui,4304,Sami Allagui
39743,Sandro Wagner,11,Sandro Wagner
42203,Fabian Lustenberger,25,Fabian Lustenberger
73782,Adrián Ramos,324,Adrián Ramos
16831,Ken Reichel,7884,Ken Reichel
51676,Ermin Bicakcic,84,Ermin Bicakcic
88680,Luca Caldirola,3,Luca Caldirola
82097,Christoph Kramer,187,Christoph Kramer
79501,Daniel Ginczek,426,Daniel Ginczek
120205,Michael Gregoritsch,171,Michael Gregoritsch
199953,Caleb Ekuban,9843,Caleb Ekuban
159902,Amato Ciciretti,6193,Amato Ciciretti
153084,Leon Goretzka,335,Leon Goretzka
44713,Christian Clemens,49,Christian Clemens
49501,Elias Kachunga,248,Elias Kachunga
101500,Matej Vydra,1017,Matej Vydra
97205,Nikita Bezlikhotnov,4671,Nikita Bezlikhotnov
168543,Levin Öztunali,118,Levin Öztunali
93922,Erik Durm,2640,Erik Durm
31599,Norman Theuerkauf,11862,Norman Theuerkauf
85867,Nico Schulz,433,Nico Schulz
160736,Noë Dussenne,1366,Noe Dussenne
205004,Jorrit Hendrix,9392,Jorrit Hendrix
112663,Eliran Atar,4884,Eliran Atar
60578,Prince Oniangué,3556,Prince Oniangué
126710,Layvin Kurzawa,3298,Layvin Kurzawa
140776,Yannick Carrasco,2272,Yannick Carrasco
170463,Marcel Tisserand,3216,Marcel Tisserand
135492,Youssouf Sabaly,3399,Youssouf Sabaly
164230,Nicolas Benezet,3574,Nicolas Benezet
164913,Soualiho Meïté,3739,Soualiho Meité
170986,Raphaël Guerreiro,3455,Raphael Guerreiro
37760,Vincent Enyeama,3353,Vincent Enyeama
190393,Corentin Tolisso,3603,Corentin Tolisso
241229,Jordan Amavi,961,Jordan Amavi
136610,Papy Djilobodji,1071,Papy Djilobodji
140126,Fernando Aristeguieta,4837,Fernando Aristeguieta
164771,Jordan Veretout,677,Jordan Veretout
181382,Abdoulaye Touré,3674,Abdoulaye Touré
183494,Issa Cissokho,1633,Issa Cissokho
18940,Rémy Riou,3398,Rémy Riou
229853,Birama Touré,3415,Birama Touré
31773,Olivier Veigneau,3804,Olivier Veigneau
36293,Serge Gakpé,1581,Serge Gakpe
47065,Filip Djordjevic,1213,Filip Djordjevic
50142,Vincent Bessat,3525,Vincent Bessat
55237,Oswaldo Vizcarrondo,3401,Oswaldo Vizcarrondo
103563,Tongo Doumbia,3538,Tongo Doumbia
160222,Uros Spajic,3204,Uros Spajic
181380,Arthur Masuaku,1760,Arthur Masuaku
30321,Óscar Trejo,3208,Óscar Trejo
136111,Nicola Leali,1873,Nicola Leali
134369,Andrea Tabanelli,3857,Andrea Tabanelli
62716,Michele Camporese,1795,Michele Camporese
99232,Marco D'Alessandro,1502,Marco D'Alessandro
59032,Aleksandar Dragovic,5219,Aleksandar Dragovic
130756,Giannelli Imbula,861,Giannelli Imbula
22635,Reynald Lemaître,3481,Reynald Lemaître
5430,Lionel Mathis,3628,Lionel Mathis
56820,Jérémy Sorbon,3618,Jérémy Sorbon
6986,Thibault Giresse,3476,Thibault Giresse
76386,Mustapha Yatabaré,3345,Mustapha Yatabaré
177847,Adnan Januzaj,323,Adnan Januzaj
39828,Antonino Barillà,6990,Antonino Barillà
163600,Emanuele Suagher,1897,Emanuele Suagher
199733,Danilo Cataldi,1206,Danilo Cataldi
3713,Massimo Maccarone,1315,Massimo Maccarone
57285,Simone Colombi,1894,Simone Colombi
99923,Simone Benedetti,3981,Simone Benedetti
85380,Andrea Seculin,1345,Andrea Seculin
119115,Diego Falcinelli,1360,Diego Falcinelli
124902,Khouma Babacar,1434,Khouma Babacar
167895,Luca Rizzo,1457,Luca Rizzo
70580,Raffaele Di Gennaro,11897,Raffaele Di Gennaro
216872,Francesco Zampano,1161,Francesco Zampano
76924,Felipe Pardo,5716,Felipe Pardo
52112,Georges Mandjeck,5674,Georges Mandjeck
39908,Rudy Gestede,671,Rudy Gestede
57207,Jordon Mutch,632,Jordon Mutch
9500,David Marshall,1684,David Marshall
285242,Islamnur Abdulavov,2947,Islamnur Abdulavov
261611,Ali Adnan,1156,Ali Adnan
208890,Samu García,2300,Samu García
242548,Fede Cartabia,2318,Fede Cartabia
27448,Marcos Angeleri,2556,Marcos Angeleri
44069,Pedro Mosquera,2320,Pedro Mosquera
149540,Zakarya Bergdich,3819,Zakarya Bergdich
129078,Nathan Redmond,790,Nathan Redmond
38073,Martin Olsson,798,Martin Olsson
33046,Cabral,2419,Cabral
111051,Nampalys Mendy,1785,Nampalys Mendy
198709,Cédric Hountondji,4886,Cédric Hountondji
193130,Rachid Alioui,4801,Rachid Alioui
10255,Alexander Farnerud,1802,Alexander Farnerud
107958,Nicola Bellomo,3986,Nicola Bellomo
163489,Riccardo Improta,8883,Riccardo Improta
163568,Alfred Gomis,1455,Alfred Gomis
119369,Federico Dionisi,1867,Federico Dionisi
163086,Cristiano Piccini,2560,Cristiano Piccini
163639,Federico Ceccherini,1370,Federico Ceccherini
56762,Pasquale Schiattarella,6182,Pasquale Schiattarella
61783,Mirko Eramo,1237,Mirko Eramo
72274,Vasco Regini,1224,Vasco Regini
76061,Sime Vrsaljko,1951,Sime Vrsaljko
149946,Raphael Martinho,1901,Raphael Martinho
17171,Alessandro Agostini,3894,Alessandro Agostini
22140,Domenico Maietta,1439,Domenico Maietta
38592,Juanito Gómez,1851,Juanito Gómez
56841,Michelangelo Albertazzi,1855,Michelangelo Albertazzi
9850,Vangelis Moras,1853,Vangelis Moras
112666,Alessandro Longhi,1827,Alessandro Longhi
124911,Karim Laribi,1953,Karim Laribi
177843,Domenico Berardi,1612,Domenico Berardi
35747,Simone Missiroli,1603,Simone Missiroli
57643,Marcello Gazzola,1478,Marcello Gazzola
61770,Emanuele Terranova,1527,Emanuele Terranova
64793,Leonardo Pavoletti,1104,Leonardo Pavoletti
83877,Diego Farias,1605,Diego Farias
96828,Simone Zaza,1642,Simone Zaza
51100,Peter Pekarík,443,Peter Pekarík
54846,Fabian Holland,5,Fabian Holland
134158,Georgi Milanov,3147,Georgi Milanov
194549,Simy,1362,Simy
122043,Héctor Herrera,7893,Héctor Herrera
257851,Rúben Vezo,2386,Rúben Vezo
99499,Rafael Martins,4156,Rafael Martins
168536,Alhassan Wakaso,5643,Alhassan Wakaso
209781,Oumar Niasse,599,Oumar Niasse
68290,Neymar,2099,Neymar
73314,Jordi Xumetra,2181,Jordi Xumetra
63689,Fran Rico,2084,Fran Rico
71671,Oriol Riera,2323,Oriol Riera
12814,Julián Speroni,523,Julian Speroni
196522,Dwight Gayle,743,Dwight Gayle
28336,Mile Jedinak,515,Mile Jedinak
36861,Damien Delaney,511,Damien Delaney
92572,Joel Ward,510,Joel Ward
18227,Curtis Davies,1686,Curtis Davies
42198,Sone Aluko,4414,Sone Aluko
45623,George Boyd,1656,George Boyd
73482,James Chester,819,James Chester
111783,Alejandro Bedoya,3405,Alejandro Bedoya
60540,Valère Germain,3309,Valère Germain
77835,Delvin N'Dinga,2714,Delvin N'Dinga
134883,Daniele Baselli,1182,Daniele Baselli
233654,Francesco Fedato,4002,Francesco Fedato
114831,Byung-soo Yoo,2787,Byung-Soo Yoo
127987,Carles Gil,670,Carles Gil
57943,Aarón Ñíguez,4110,Aarón Ñíguez
143558,Srdjan Mijailovic,5405,Srdjan Mijailovic
101742,Ángel Trujillo,2516,Ángel Trujillo
111082,Javier Aquino,4118,Javier Aquino
188854,Manu Trigueros,2301,Manu Trigueros
26199,Verza,2180,Verza
44027,Ikechukwu Uche,2349,Ikechukwu Uche
45653,Mateo Musacchio,2495,Mateo Musacchio
55866,Sebastián Dubarbier,4043,Sebastián Dubarbier
65318,Jaume Costa,2539,Jaume Costa
73636,Hernán Pérez,2115,Hernán Pérez
7983,Cani,2322,Cani
88490,Aleix Vidal,2103,Aleix Vidal
87282,Aleksandar Tonev,1359,Aleksandar Tonev
45710,Sammir,4085,Sammir
43003,Nacho Monreal,495,Nacho Monreal
16726,Markus Steinhöfer,5281,Markus Steinhöfer
190831,Mats Møller Dæhli,4339,Mats Møller Dæhli
112515,Marcos Alonso,1621,Marcos Alonso
211727,Artem Timofeev,3026,Artem Timofeev
71570,Iago Herrerín,2407,Iago Herrerín
55099,Nicolas Höfler,4250,Nicolas Höfler
4691,Peter Niemeyer,299,Peter Niemeyer
168471,Renaud Emond,8249,Renaud Emond
170938,Bryan Pelé,4855,Bryan Pelé
190786,Baptiste Reynet,5614,Baptiste Reynet
84878,Ladislas Douniama,4783,Ladislas Douniama
182618,Tiemoué Bakayoko,3429,Tiemoué Bakayoko
203507,Adrien Hunou,3795,Adrien Hunou
174915,Islam Slimani,1682,Islam Slimani
57961,Edu Albacar,4109,Edu Albácar
15166,Liam Rosenior,4462,Liam Rosenior
22673,Emil Hallfredsson,1151,Emil Hallfredsson
85605,Fabrizio Cacciatore,1329,Fabrizio Cacciatore
5345,Youssouf Hadji,5639,Youssouf Hadji
85574,Denis Popovic,5488,Denis Popovic
167859,Stefano Sturaro,1296,Stefano Sturaro
87493,Diego Novaretti,3922,Diego Novaretti
110925,Francesco Bardi,1989,Francesco Bardi
7093,Francesco Magnanelli,1466,Francesco Magnanelli
203496,Nabil Fekir,3667,Nabil Fekir
272642,Allan Saint-Maximin,101,Allan Saint-Maximin
136181,Havard Nielsen,5269,Håvard Nielsen
119213,Richmond Boakye,3928,Richmond Boakye
131667,Ramon Azeez,4051,Ramón Azeez
125783,Sanjin Prcic,1932,Sanjin Prcic
182916,Wesley Saïd,3799,Wesley Said
122835,Dorian Lévêque,3654,Dorian Lévêque
93626,Stuart O'Keefe,4531,Stuart O'Keefe
124410,Rani Khedira,5251,Rani Khedira
170460,Jessy Pi,3439,Jessy Pi
28845,Andrea Raggi,3417,Andrea Raggi
85295,Iván Balliu,5672,Iván Balliu
134936,Jesé,2256,Jesé
128897,Saido Berahino,811,Saido Berahino
199633,Raman Chibsah,1872,Raman Chibsah
72164,Aleksey Pomerko,2997,Aleksey Pomerko
279570,Daler Kuzyaev,2854,Daler Kuzyaev
52097,Aleksandr Stavpets,2800,Aleksandr Stavpets
133794,Edgar Méndez,2088,Edgar Méndez
110309,Lucas Orbán,1108,Lucas Orban
73013,Pierre-Michel Lasogga,173,Pierre-Michel Lasogga
111422,Neeskens Kebano,6840,Neeskens Kebano
145416,Junior Tallo,3368,Junior Tallo
174094,Morgan Sanson,3696,Morgan Sanson
198027,Jean Deza,3742,Jean Deza
123021,François Moubandje,3205,François Moubandje
171557,Baissama Sankoh,4782,Baissama Sankoh
74768,Adlène Guédioura,583,Adlène Guédioura
197642,Chuba Akpom,1790,Chuba Akpom
56490,Jeremy Bokila,4558,Jeremy Bokila
178614,Jean Michaël Seri,3312,Jean Michael Seri
188157,Sebastián Cristóforo,1436,Sebastián Cristóforo
62800,Adam Hlousek,67,Adam Hlousek
217728,Alexander Szymanowski,5068,Alexander Szymanowski
41751,Thomas Phibel,3029,Thomas Phibel
262939,Johan Mojica,6242,Johan Mojica
245072,Stipe Perica,1154,Stipe Perica
82743,Alberto Pomini,1479,Alberto Pomini
124555,Cristiano Biraghi,1164,Cristiano Biraghi
86079,Luca Siligardi,1846,Luca Siligardi
56830,Sebastien De Maio,1431,Sebastien De Maio
187090,Igor Bubnjic,2054,Igor Bubnjic
54310,Boris Rotenberg,2767,Boris Rotenberg
89407,Aleksey Solosin,5388,Aleksey Solosin
76746,Damián Suárez,2194,Damián Suárez
51325,Georg Margreitter,7031,Georg Margreitter
62713,Ryder Matos,1153,Ryder Matos
67090,Dídac Vilà,4131,Dídac Vilá
67064,Felicio Brown Forbes,3099,Felicio Brown Forbes
192875,William Troost-Ekong,6996,William Troost-Ekong
12515,Guirane N'Daw,4745,Guirane N'Daw
178540,Chaker Alhadhur,3534,Chaker Alhadhur
138662,Álvaro Arroyo,4088,Álvaro Arroyo
22102,Paolo Bianco,3868,Paolo Bianco
40034,Jens Grahl,256,Jens Grahl
208542,Stef Peeters,6008,Stef Peeters
215677,Mouez Hassen,3313,Mouez Hassen
230552,Diego Laxalt,1100,Diego Laxalt
188498,Brayan Perea,3444,Brayan Perea
146743,Luca Antei,1482,Luca Antei
119037,Philipp Hofmann,10736,Philipp Hofmann
38346,Thorsten Kirschbaum,4233,Thorsten Kirschbaum
237355,Nuno Rocha,5901,Nuno Rocha
125165,Jesús Corona,10323,Jesús Corona
193784,Carlos Clerc,5101,Carlos Clerc
143812,Matías Vecino,1423,Matías Vecino
139915,Aleksandar Katai,5060,Aleksandar Katai
214240,Denis Davydov,3130,Denis Davydov
228444,Ridgeciano Haps,9952,Ridgeciano Haps
73794,Duván Zapata,1148,Duván Zapata
42300,Ilie Cebanu,3042,Ilie Cebanu
175449,Moi Gómez,2198,Moi Gómez
119031,Kaan Ayhan,347,Kaan Ayhan
115763,Koray Günter,7092,Koray Günter
143121,Melvyn Lorenzen,121,Melvyn Lorenzen
129674,Jeremy Toljan,257,Jeremy Toljan
290532,Saïd Benrahma,3585,Said Benrahma
75471,Yannick Bolasie,518,Yannick Bolasie
182898,Younès Kaabouni,4841,Younes Kaabouni
55472,Rafael Marques,3897,Rafael Marques
39015,Ralf Fährmann,330,Ralf Fährmann
55512,Wilson Kamavuaka,5279,Wilson Kamavuaka
205054,Norbert Gyömbér,1599,Norbert Gyömbér
127074,Petrus Boumal,6237,Petrus Boumal
89450,Alexandre Coeff,3540,Alexandre Coeff
31535,Nick Proschwitz,10594,Nick Proschwitz
37957,Alex Bruce,4411,Alex Bruce
88909,Riccardo Saponara,1313,Riccardo Saponara
189715,Khoren Bayramyan,3162,Khoren Bayramyan
255451,Anton Miranchuk,4605,Anton Miranchuk
144583,Denis Terentjev,2784,Denis Terentjev
100188,Denis Dorozhkin,2987,Denis Dorozhkin
140967,Nikita Malyarov,6779,Nikita Malyarov
297765,Sergey Karetnik,2730,Sergey Karetnik
60543,Mathieu Gorgelin,3283,Mathieu Gorgelin
199528,Josh Murphy,6828,Josh Murphy
178459,Davie Selke,4280,Davie Selke
229006,Franck Honorat,3314,Franck Honorat
57944,Sergio Pelegrín,4116,Sergio Pelegrín
77825,Etrit Berisha,1483,Etrit Berisha
8498,Florent Chaigneau,3467,Florent Chaigneau
146509,Conor Townsend,8905,Conor Townsend
183334,Patrick Bamford,822,Patrick Bamford
110860,Luke Garbutt,4437,Luke Garbutt
203460,Jack Grealish,675,Jack Grealish
116648,Marcus Bettinelli,7076,Marcus Bettinelli
200777,Alex Pritchard,815,Alex Pritchard
34529,Ismaël Bangoura,4704,Ismael Bangoura
199248,Bryan Cristante,1168,Bryan Cristante
274571,Laurent Dos Santos,3483,Laurent Dos Santos
237617,Cristian Herrera,4113,Cristian Herrera
39306,Raphael Wolf,4279,Raphael Wolf
229004,Moussa Dembélé,7142,Moussa Dembele
74228,Marc Muniesa,860,Marc Muniesa
271451,Dani Romera,4082,Dani Romera
171260,Jay Fulton,896,Jay Fulton
53602,Marvin Bakalorz,4266,Marvin Bakalorz
187530,Leonardo Koutris,8320,Leonardo Koutris
198086,Federico Ricci,1470,Federico Ricci
197491,Alex Ferrari,1454,Alex Ferrari
240958,José Mauri,1310,José Mauri
61757,Nicola Rigoni,1335,Nicola Rigoni
85528,Marco Silvestri,6132,Marco Silvestri
241527,Federico Bonazzoli,2019,Federico Bonazzoli
197471,Roberto Gagliardini,1496,Roberto Gagliardini
199976,Marco Sportiello,1501,Marco Sportiello
141654,Michele Fornasier,1163,Michele Fornasier
55000,Vincenzo Fiorillo,1175,Vincenzo Fiorillo
5544,Johan Audel,3409,Johan Audel
167093,Aleksandar Pantic,2137,Aleksandar Pantic
226973,Harrison Reed,910,Harrison Reed
263856,Víctor Camarasa,2390,Víctor Camarasa
44594,Felix Wiedwald,109,Felix Wiedwald
291111,Sessi D'Almeida,3708,Sessi D'Almeida
140191,Ryan Fredericks,6891,Ryan Fredericks
253765,Wesley Hoedt,1203,Wesley Hoedt
140497,Florentin Pogba,3505,Florentin Pogba
193050,Valmir Sulejmani,2652,Valmir Sulejmani
280701,Théo Bongonda,2288,Theo Bongonda
27490,Jean-Louis Leca,3318,Jean-Louis Leca
216464,Carlos Fernández,2070,Carlos Fernández
126412,Ouasim Bouy,1283,Ouasim Bouy
241481,Jaïro Riedewald,6027,Jairo Riedewald
220793,Douglas Santos,5286,Douglas Santos
245537,Nabil Bentaleb,914,Nabil Bentaleb
128899,Jack Butland,856,Jack Butland
37787,Marvin Emnes,829,Marvin Emnes
244125,Hiram Boateng,1059,Hiram Boateng
134270,Dan Burn,7382,Dan Burn
199527,Jacob Murphy,6063,Jacob Murphy
110867,Jed Steer,4475,Jed Steer
157368,Tom Ince,4454,Tom Ince
264220,Reece Burke,1771,Reece Burke
169090,El-Hadji Ba,4789,El-Hadji Ba
248045,Duncan Watmore,919,Duncan Watmore
198589,Lewis Baker,4510,Lewis Baker
88542,Rubén Botta,3875,Rubén Botta
80894,Lukasz Skorupski,1305,Lukasz Skorupski
151470,Nikola Vukcevic,7155,Nikola Vukcevic
82324,Stoppila Sunzu,3602,Stoppila Sunzu
206386,Tin Jedvaj,417,Tin Jedvaj
147078,Fran Vélez,4044,Fran Vélez
98547,Stanislav Kritsyuk,2916,Stanislav Kritsyuk
47459,Ante Puljic,5389,Ante Puljic
98596,John Guidetti,2287,John Guidetti
185570,Adnane Tighadouini,2595,Adnane Tighadouini
275303,Hans Hateboer,4941,Hans Hateboer
215099,Daley Sinkgraven,7899,Daley Sinkgraven
140808,Davy Roef,5127,Davy Roef
268112,Gyrano Kerk,9946,Gyrano Kerk
165331,Ondrej Petrak,7034,Ondrej Petrák
182712,João Cancelo,2379,João Cancelo
94783,Santiago Vergini,2192,Santiago Vergini
169801,Cauley Woodrow,11721,Cauley Woodrow
226184,Enis Gavazaj,6786,Enis Gavazaj
291110,Enzo Crivelli,3260,Enzo Crivelli
131996,Bertrand Traoré,695,Bertrand Traoré
238626,Laurent Abergel,4882,Laurent Abergel
271966,Mbaye Diagne,9290,Mbaye Diagne
53534,Julian Koch,4356,Julian Koch
42267,Nabil Dirar,3634,Nabil Dirar
40612,Liam Bridcutt,968,Liam Bridcutt
238993,Simone Scuffet,1158,Simone Scuffet
111041,Zacharie Boucher,4730,Zacharie Boucher
126673,Adama Soumaoro,3356,Adama Soumaoro
148955,Paul-Georges Ntep,3230,Paul-Georges Ntep
145840,Trent Sainsbury,4894,Trent Sainsbury
190804,Uros Djurdjevic,1960,Uros Djurdjevic
117476,Levent Aycicek,410,Levent Aycicek
205569,Mickaël Malsa,8907,Mickaël Malsa
6270,Yohann Pelé,3395,Yohann Pelé
45693,Glenn Murray,882,Glenn Murray
255755,Alex Telles,1828,Alex Telles
89297,Rodrigo Battaglia,8750,Rodrigo Battaglia
111828,Fransérgio,9920,Fransérgio
187492,Julian Brandt,261,Julian Brandt
162079,Fede Vico,4069,Fede Vico
127188,Maxime Dupé,3414,Maxime Dupé
28705,Dusan Veskovac,3435,Dusan Veskovac
226968,Sam McQueen,1733,Sam McQueen
156779,Erik Thommy,2676,Erik Thommy
5486,Seydou Keita,2011,Seydou Keita
159026,Ricardo Kishna,1564,Ricardo Kishna
59196,Philipp Zulechner,4347,Philipp Zulechner
99353,Portu,6118,Portu
269878,Marcus Ingvartsen,7883,Marcus Ingvartsen
119557,Kenan Karaman,98,Kenan Karaman
274484,Youssouf Koné,3367,Youssouf Kone
290595,Driss Trichard,7427,Driss Trichard
183031,Koffi Djidji,3550,Koffi Djidji
260677,Anton Mitryushkin,3129,Anton Mitryushkin
214257,Elmir Nabiullin,2985,Elmir Nabiullin
104511,Alan Chochiev,3000,Alan Chochiev
164487,Fegor Ogude,2836,Fegor Ogude
188651,Patrick Twumasi,6943,Patrick Twumasi
213035,Amadou Moutari,2944,Amadou Moutari
317806,Cyriel Dessers,10937,Cyriel Dessers
300538,Nikolay Komlichenko,3015,Nikolay Komlichenko
116918,Azbe Jug,4842,Azbe Jug
257937,Oleg Danchenko,5893,Oleg Danchenko
111275,Philipp Max,267,Philipp Max
72441,Rafael Tolói,1484,Rafael Toloi
189475,Carlos Gruezo,69,Carlos Gruezo
24112,Rune Jarstein,19,Rune Jarstein
164477,Ezequiel Rescaldani,4191,Ezequiel Rescaldani
143891,Maximilian Philipp,4247,Maximilian Philipp
155304,Khalid Kadyrov,2868,Khalid Kadyrov
125858,Kerem Demirbay,5273,Kerem Demirbay
142027,Pablo Hervías,4054,Pablo Hervías
291266,Godfred Donsah,1452,Godfred Donsah
192565,Leroy Sané,337,Leroy Sané
170516,Tim Dierßen,2654,Tim Dierßen
319745,Dani Ceballos,2446,Dani Ceballos
267396,Igor Kalinin,6598,Igor Kalinin
187392,Thomas Touré,3263,Thomas Touré
129586,Joris Kayembe,6555,Joris Kayembe
166237,Leandro Paredes,1248,Leandro Paredes
2857,Eldin Jakupovic,1697,Eldin Jakupovic
221873,Mikkel Desler,10787,Mikkel Desler
238185,Rhys Healey,7340,Rhys Healey
45494,Wayne Hennessey,509,Wayne Hennessey
122155,Willian José,2361,Willian José
325221,Igor Zhurakhovskyi,3052,Igor Zhurakhovskyi
191056,Brice Samba,4748,Brice Samba
197470,Mattia Caldara,1486,Mattia Caldara
99523,Nícolas,6129,Nícolas
226025,Luca Mazzitelli,1477,Luca Mazzitelli
153735,Marko Simonovski,4612,Marko Simonovski
170646,Ludwig Augustinsson,6083,Ludwig Augustinsson
53228,Anri Khagush,4596,Anri Khagush
53350,Egor Filipenko,2438,Egor Filipenko
156617,Marcelo Brozović,1511,Marcelo Brozovic
46415,Duje Cop,2340,Duje Cop
63899,Josef Husbauer,3961,Josef Husbauer
44084,Robert Arzumanyan,3142,Robert Arzumanyan
168957,Marko Poletanovic,6265,Marko Poletanovic
168959,Nemanja Radoja,2289,Nemanja Radoja
274862,Moses Simon,7169,Moses Simon
46580,Andrej Kramaric,956,Andrej Kramaric
47513,Mato Jajalo,1273,Mato Jajalo
81532,Celso Borges,2466,Celso Borges
234375,Emil Berggreen,6408,Emil Berggreen
214056,Daniel Amartey,759,Daniel Amartey
157849,Lukasz Teodorczyk,6998,Lukasz Teodorczyk
171376,Alexander Milosevic,2669,Alexander Milosevic
139943,Ivica Zunic,5436,Ivica Zunic
113358,Sofiane Hanni,6613,Sofiane Hanni
126683,Tristan Dingomé,6000,Tristan Dingome
239802,Adam Marusic,6176,Adam Marusic
149579,Elbasan Rashani,9648,Elbasan Rashani
264595,Denis Fomin,3176,Denis Fomin
200512,Sadio Mané,838,Sadio Mané
53418,Kevin Kampl,188,Kevin Kampl
205023,Rai Vloet,7190,Rai Vloet
162569,Josef Martínez,1198,Josef Martínez
43984,Daniel Brosinski,38,Daniel Brosinski
266302,Sergej Milinković-Savić,1543,Sergej Milinkovic-Savic
145854,Arsen Oganesyan,4616,Arsen Oganesyan
79423,Ibrahima Niasse,4548,Ibrahima Niasse
72175,Aleksey Bazanov,4570,Aleksey Bazanov
89399,Ivan Ershov,4561,Ivan Ershov
89400,Igor Kaleshin,4576,Igor Kaleshin
